Date,Open,High,Low,Close,Adj Close,Volume
2021-07-16,237.789993,237.880005,234.380005,234.750000,233.470032,1680900
2021-07-19,232.509995,233.320007,226.419998,229.259995,228.009964,3774900
2021-07-20,230.649994,235.520004,230.210007,234.270004,232.992661,3275600
2021-07-21,235.979996,238.110001,235.220001,235.929993,234.643600,2146600
2021-07-22,235.649994,239.690002,235.160004,238.669998,237.368668,2538300
2021-07-23,240.130005,245.050003,239.600006,242.960007,241.635284,3996400
2021-07-26,242.000000,244.570007,241.600006,243.979996,242.649704,2638400
2021-07-27,244.169998,247.050003,244.059998,246.350006,245.006790,3135200
2021-07-28,242.500000,243.800003,239.350006,241.779999,240.461700,4948500
2021-07-29,243.320007,245.199997,242.979996,244.020004,242.689499,2572300
2021-07-30,243.850006,245.410004,242.210007,242.710007,241.386642,2336800
2021-08-02,244.240005,244.679993,239.690002,240.100006,238.790878,2693900
2021-08-03,239.559998,239.949997,235.250000,236.949997,235.658035,3300000
2021-08-04,236.449997,236.600006,233.050003,234.830002,233.549606,2240600
2021-08-05,235.740005,236.809998,234.339996,236.419998,235.130936,2230500
2021-08-06,236.679993,237.139999,235.669998,236.259995,234.971802,1558600
2021-08-09,235.789993,236.070007,234.029999,234.679993,233.400406,2093100
2021-08-10,235.100006,235.100006,233.240005,233.449997,232.177124,2027500
2021-08-11,234.190002,235.940002,233.750000,235.550003,234.265671,1969100
2021-08-12,236.000000,236.759995,235.050003,236.669998,235.379562,1490800
2021-08-13,236.789993,239.000000,236.270004,238.820007,237.517853,1699200
2021-08-16,239.000000,241.050003,238.559998,240.970001,239.656128,2175300
2021-08-17,240.350006,240.839996,238.210007,240.279999,238.969879,1652000
2021-08-18,239.440002,239.759995,237.779999,238.080002,236.781876,2215500
2021-08-19,236.679993,238.119995,236.070007,237.229996,235.936508,1455400
2021-08-20,236.960007,239.389999,236.320007,238.490005,237.189651,1989700
2021-08-23,239.460007,240.070007,237.990005,239.660004,238.353271,2086900
2021-08-24,240.389999,240.389999,238.320007,238.429993,237.129959,1687700
2021-08-25,237.929993,239.600006,237.839996,238.830002,237.527786,1668000
2021-08-26,238.789993,238.919998,235.919998,236.949997,235.658035,2008000
2021-08-27,237.429993,238.369995,236.369995,237.479996,236.185150,1783300
2021-08-30,237.339996,237.759995,235.860001,236.589996,235.300003,2245600
2021-08-31,235.750000,237.729996,234.669998,237.460007,237.460007,2938100
2021-09-01,237.880005,239.039993,237.210007,238.149994,238.149994,2197100
2021-09-02,239.199997,239.949997,238.380005,239.869995,239.869995,2140200
2021-09-03,238.389999,239.649994,237.509995,238.820007,238.820007,1339300
2021-09-07,238.610001,238.610001,235.949997,236.190002,236.190002,1820000
2021-09-08,236.800003,239.460007,236.000000,238.619995,238.619995,2718400
2021-09-09,238.419998,241.429993,237.770004,238.610001,238.610001,2992200
2021-09-10,240.320007,241.320007,239.039993,239.179993,239.179993,2034500
2021-09-13,240.830002,241.800003,239.839996,241.210007,241.210007,2294800
2021-09-14,241.729996,242.250000,239.500000,241.130005,241.130005,2013800
2021-09-15,240.470001,241.270004,238.179993,240.979996,240.979996,2507200
2021-09-16,240.289993,243.589996,239.949997,243.210007,243.210007,3410700
2021-09-17,243.839996,244.630005,241.880005,242.490005,242.490005,4756600
2021-09-20,239.880005,241.960007,236.639999,239.089996,239.089996,4549900
2021-09-21,240.000000,242.350006,239.399994,240.500000,240.500000,2008300
2021-09-22,241.800003,245.860001,241.470001,243.130005,243.130005,3361900
2021-09-23,243.740005,245.949997,243.529999,244.779999,244.779999,2941700
2021-09-24,246.639999,247.380005,245.240005,246.419998,246.419998,2508800
2021-09-27,246.000000,248.899994,245.279999,248.110001,248.110001,2463300
2021-09-28,247.289993,247.710007,242.910004,243.770004,243.770004,3007500
2021-09-29,244.380005,245.710007,243.149994,244.279999,244.279999,1719000
2021-09-30,244.770004,245.419998,240.820007,241.110001,241.110001,3136800
2021-10-01,243.070007,244.690002,240.250000,242.929993,242.929993,2076000
2021-10-04,242.059998,244.809998,241.860001,243.080002,243.080002,2236500
2021-10-05,243.970001,246.880005,243.009995,245.220001,245.220001,2463100
2021-10-06,244.559998,247.160004,243.020004,247.100006,247.100006,2107900
2021-10-07,248.000000,249.949997,247.679993,248.320007,248.320007,2423900
2021-10-08,249.250000,249.630005,247.110001,247.699997,247.699997,1687500
2021-10-11,248.100006,249.139999,246.449997,246.580002,246.580002,1504000
2021-10-12,247.729996,248.600006,244.179993,244.520004,244.520004,2346700
2021-10-13,243.270004,243.869995,239.899994,242.649994,242.649994,3214300
2021-10-14,242.880005,245.419998,242.039993,244.550003,244.550003,2512000
2021-10-15,245.240005,246.380005,241.990005,242.250000,242.250000,2564700
2021-10-18,242.419998,243.449997,241.130005,242.259995,242.259995,2484900
2021-10-19,243.220001,243.929993,241.529999,242.770004,242.770004,2071600
2021-10-20,240.399994,242.649994,239.289993,239.720001,239.720001,3040200
2021-10-21,240.169998,241.910004,239.309998,241.399994,241.399994,2702400
2021-10-22,240.710007,242.240005,238.000000,238.440002,238.440002,3283700
2021-10-25,239.229996,239.250000,236.500000,237.339996,237.339996,3178400
2021-10-26,237.470001,238.399994,236.139999,236.419998,236.419998,3066400
2021-10-27,241.050003,244.619995,238.850006,242.729996,242.729996,5249400
2021-10-28,243.399994,246.080002,242.529999,245.500000,245.500000,3448500
2021-10-29,243.000000,246.089996,242.470001,245.550003,245.550003,4329400
2021-11-01,245.800003,251.690002,245.339996,250.580002,250.580002,4456200
2021-11-02,251.759995,252.220001,248.160004,249.240005,249.240005,2624300
2021-11-03,247.990005,251.130005,247.910004,250.399994,250.399994,2399000
2021-11-04,251.119995,254.179993,250.199997,253.460007,253.460007,2711000
2021-11-05,254.690002,257.529999,254.619995,254.710007,254.710007,3223400
2021-11-08,254.779999,255.649994,251.929993,253.100006,253.100006,2471300
2021-11-09,252.910004,253.690002,250.449997,252.649994,252.649994,2258900
2021-11-10,250.809998,253.720001,250.809998,253.130005,253.130005,1794300
2021-11-11,253.330002,253.330002,249.259995,250.160004,250.160004,1640500
2021-11-12,250.149994,251.009995,248.889999,250.669998,250.669998,1625200
2021-11-15,250.669998,253.759995,250.669998,252.940002,252.940002,1709200
2021-11-16,253.500000,254.190002,252.380005,252.460007,252.460007,2195500
2021-11-17,252.410004,253.339996,250.520004,252.690002,252.690002,1412000
2021-11-18,253.160004,253.490005,251.080002,253.479996,253.479996,1751200
2021-11-19,253.289993,253.320007,250.229996,251.949997,251.949997,2743100
2021-11-22,252.669998,255.449997,252.210007,253.479996,253.479996,2438700
2021-11-23,254.809998,255.789993,253.050003,255.649994,255.649994,2770000
