Date,Date_1,Open,High,Low,Close,Adj_Close,Volume
1999-01-21T00:00:00Z,1999-01-21,3.382813,3.394531,3.203125,3.296875,2.710789,27803200
1999-01-22T00:00:00Z,1999-01-22,3.171875,3.257813,3.117188,3.128906,2.572681,28356800
1999-01-25T00:00:00Z,1999-01-25,3.15625,3.171875,3.082031,3.128906,2.572681,17524800
1999-01-26T00:00:00Z,1999-01-26,3.132813,3.1875,3.125,3.179688,2.614436,21974400
1999-01-27T00:00:00Z,1999-01-27,3.179688,3.1875,3.015625,3.054688,2.511656,15136000
1999-01-28T00:00:00Z,1999-01-28,3.089844,3.109375,3.039063,3.058594,2.514868,16852800
1999-01-29T00:00:00Z,1999-01-29,3.164063,3.3125,3.148438,3.253906,2.67546,34308800
1999-02-01T00:00:00Z,1999-02-01,3.257813,3.351563,3.1875,3.203125,2.633705,12076800
1999-02-02T00:00:00Z,1999-02-02,3.1875,3.210938,3.109375,3.136719,2.579105,12636800
1999-02-03T00:00:00Z,1999-02-03,3.128906,3.25,3.125,3.246094,2.669036,8438400
1999-02-04T00:00:00Z,1999-02-04,3.246094,3.246094,3.144531,3.183594,2.617647,11729600
1999-02-05T00:00:00Z,1999-02-05,3.171875,3.1875,3.105469,3.117188,2.563045,19564800
1999-02-08T00:00:00Z,1999-02-08,3.164063,3.171875,3.074219,3.128906,2.572681,8083200
1999-02-09T00:00:00Z,1999-02-09,3.109375,3.128906,3.050781,3.050781,2.508444,16376000
1999-02-10T00:00:00Z,1999-02-10,3.050781,3.050781,2.960938,3.0,2.466689,40486400
1999-02-11T00:00:00Z,1999-02-11,3.007813,3.109375,2.984375,3.109375,2.556622,29926400
1999-02-12T00:00:00Z,1999-02-12,3.097656,3.109375,2.988281,3.001953,2.468297,18110400
1999-02-16T00:00:00Z,1999-02-16,3.023438,3.09375,2.960938,3.0,2.466689,13145600
1999-02-17T00:00:00Z,1999-02-17,2.972656,3.023438,2.90625,2.910156,2.392818,17776000
1999-02-18T00:00:00Z,1999-02-18,2.949219,2.96875,2.898438,2.933594,2.41209,14284800
1999-02-19T00:00:00Z,1999-02-19,2.921875,3.035156,2.921875,3.023438,2.485962,15006400
1999-02-22T00:00:00Z,1999-02-22,3.03125,3.121094,3.015625,3.117188,2.563045,15028800
1999-02-23T00:00:00Z,1999-02-23,3.207031,3.359375,3.207031,3.273438,2.691519,30713600
1999-02-24T00:00:00Z,1999-02-24,3.304688,3.386719,3.234375,3.25,2.672248,18193600
1999-02-25T00:00:00Z,1999-02-25,3.265625,3.265625,3.179688,3.207031,2.636917,9166400
1999-02-26T00:00:00Z,1999-02-26,3.265625,3.34375,3.226563,3.304688,2.717214,14676800
1999-03-01T00:00:00Z,1999-03-01,3.335938,3.386719,3.257813,3.367188,2.768602,15041600
1999-03-02T00:00:00Z,1999-03-02,3.40625,3.496094,3.371094,3.421875,2.813569,19166400
1999-03-03T00:00:00Z,1999-03-03,3.425781,3.429688,3.375,3.414063,2.807145,19091200
1999-03-04T00:00:00Z,1999-03-04,3.441406,3.570313,3.429688,3.535156,2.906711,23411200
1999-03-05T00:00:00Z,1999-03-05,3.5625,3.695313,3.550781,3.671875,3.019126,26649600
1999-03-08T00:00:00Z,1999-03-08,3.6875,3.8125,3.679688,3.804688,3.128329,26894400
1999-03-09T00:00:00Z,1999-03-09,3.796875,3.800781,3.703125,3.738281,3.073727,24675200
1999-03-10T00:00:00Z,1999-03-10,3.75,3.839844,3.742188,3.835938,3.154024,12192000
1999-03-11T00:00:00Z,1999-03-11,3.828125,3.984375,3.8125,3.828125,3.1476,25968000
1999-03-12T00:00:00Z,1999-03-12,3.84375,3.867188,3.75,3.753906,3.086575,12118400
1999-03-15T00:00:00Z,1999-03-15,3.773438,3.804688,3.773438,3.792969,3.118694,12128000
1999-03-16T00:00:00Z,1999-03-16,3.789063,3.816406,3.746094,3.796875,3.121905,11544000
1999-03-17T00:00:00Z,1999-03-17,3.789063,3.832031,3.765625,3.789063,3.115481,10096000
1999-03-18T00:00:00Z,1999-03-18,3.792969,3.882813,3.703125,3.785156,3.112269,18270400
1999-03-19T00:00:00Z,1999-03-19,3.789063,3.792969,3.492188,3.503906,2.881017,28771200
1999-03-22T00:00:00Z,1999-03-22,3.65625,3.75,3.539063,3.710938,3.051245,24524000
1999-03-23T00:00:00Z,1999-03-23,3.742188,3.796875,3.484375,3.578125,2.942042,18824000
1999-03-24T00:00:00Z,1999-03-24,3.65625,3.664063,3.578125,3.632813,2.987008,15429600
1999-03-25T00:00:00Z,1999-03-25,3.679688,3.734375,3.546875,3.640625,2.993432,10064000
1999-03-26T00:00:00Z,1999-03-26,3.625,3.640625,3.546875,3.546875,2.916348,6832000
1999-03-29T00:00:00Z,1999-03-29,3.609375,3.671875,3.539063,3.671875,3.019126,8909600
1999-03-30T00:00:00Z,1999-03-30,3.632813,3.632813,3.515625,3.53125,2.903499,9441600
1999-03-31T00:00:00Z,1999-03-31,3.5625,3.71875,3.5,3.507813,2.88423,18714400
1999-04-01T00:00:00Z,1999-04-01,3.53125,3.703125,3.53125,3.703125,3.044821,7161600
1999-04-05T00:00:00Z,1999-04-05,3.859375,3.898438,3.75,3.851563,3.166871,16403200
1999-04-06T00:00:00Z,1999-04-06,3.914063,4.117188,3.84375,3.84375,3.160447,29261600
1999-04-07T00:00:00Z,1999-04-07,3.96875,3.984375,3.796875,3.875,3.186141,8476800
1999-04-08T00:00:00Z,1999-04-08,3.921875,4.0,3.851563,3.984375,3.276073,8056000
1999-04-09T00:00:00Z,1999-04-09,3.984375,4.054688,3.921875,4.046875,3.327463,7380800
1999-04-12T00:00:00Z,1999-04-12,4.039063,4.078125,3.96875,4.054688,3.333887,6402400
1999-04-13T00:00:00Z,1999-04-13,4.039063,4.117188,3.9375,4.0,3.288919,10123200
1999-04-14T00:00:00Z,1999-04-14,4.0,4.140625,3.9375,3.9375,3.237531,10735200
1999-04-15T00:00:00Z,1999-04-15,3.953125,4.078125,3.828125,4.070313,3.346734,14785600
1999-04-16T00:00:00Z,1999-04-16,4.109375,4.109375,3.96875,3.992188,3.282497,7113600
1999-04-19T00:00:00Z,1999-04-19,4.015625,4.140625,3.671875,3.695313,3.038397,12666400
1999-04-20T00:00:00Z,1999-04-20,3.71875,3.90625,3.703125,3.851563,3.166871,7928800
1999-04-21T00:00:00Z,1999-04-21,3.851563,3.90625,3.757813,3.898438,3.205412,11359200
1999-04-22T00:00:00Z,1999-04-22,3.90625,4.101563,3.851563,4.09375,3.366005,16088800
1999-04-23T00:00:00Z,1999-04-23,4.085938,4.125,3.914063,4.0,3.288919,17809600
1999-04-26T00:00:00Z,1999-04-26,4.0625,4.484375,4.046875,4.289063,3.526596,26715200
1999-04-27T00:00:00Z,1999-04-27,4.375,4.875,4.359375,4.875,4.008372,27495200
1999-04-28T00:00:00Z,1999-04-28,4.828125,4.828125,4.5,4.554688,3.745001,26146400
1999-04-29T00:00:00Z,1999-04-29,4.5625,4.640625,4.375,4.492188,3.693611,11984000
1999-04-30T00:00:00Z,1999-04-30,4.523438,4.804688,4.515625,4.617188,3.796391,10103200
1999-05-03T00:00:00Z,1999-05-03,4.6875,4.820313,4.59375,4.6875,3.854204,7812000
1999-05-04T00:00:00Z,1999-05-04,4.695313,4.789063,4.53125,4.546875,3.738577,11261600
1999-05-05T00:00:00Z,1999-05-05,4.570313,4.703125,4.484375,4.6875,3.854204,10820800
1999-05-06T00:00:00Z,1999-05-06,4.648438,4.671875,4.390625,4.40625,3.622951,9362400
1999-05-07T00:00:00Z,1999-05-07,4.375,4.390625,4.195313,4.328125,3.558713,10745600
1999-05-10T00:00:00Z,1999-05-10,4.375,4.71875,4.335938,4.632813,3.809237,11226400
1999-05-11T00:00:00Z,1999-05-11,4.632813,5.0,4.523438,4.835938,3.976254,26283200
1999-05-12T00:00:00Z,1999-05-12,5.0,5.125,4.820313,4.96875,4.085455,39282400
1999-05-13T00:00:00Z,1999-05-13,4.976563,5.015625,4.796875,4.835938,3.976254,10488800
1999-05-14T00:00:00Z,1999-05-14,4.8125,4.882813,4.71875,4.820313,3.963407,8193600
1999-05-17T00:00:00Z,1999-05-17,4.8125,4.953125,4.640625,4.9375,4.059762,10332000
1999-05-18T00:00:00Z,1999-05-18,4.960938,4.960938,4.523438,4.585938,3.770696,19064000
1999-05-19T00:00:00Z,1999-05-19,4.640625,4.8125,4.53125,4.632813,3.809237,11213600
1999-05-20T00:00:00Z,1999-05-20,4.65625,4.8125,4.53125,4.53125,3.72573,8612800
1999-05-21T00:00:00Z,1999-05-21,4.585938,4.796875,4.546875,4.570313,3.757849,8586400
1999-05-24T00:00:00Z,1999-05-24,4.609375,4.65625,4.28125,4.3125,3.545867,13877600
1999-05-25T00:00:00Z,1999-05-25,4.328125,4.53125,4.21875,4.226563,3.475206,14268800
1999-05-26T00:00:00Z,1999-05-26,4.414063,4.554688,4.296875,4.554688,3.745001,11893600
1999-05-27T00:00:00Z,1999-05-27,4.554688,4.609375,4.375,4.460938,3.667917,10431200
1999-05-28T00:00:00Z,1999-05-28,4.585938,4.726563,4.5,4.609375,3.789967,13229600
1999-06-01T00:00:00Z,1999-06-01,4.609375,4.625,4.375,4.390625,3.610104,8648000
1999-06-02T00:00:00Z,1999-06-02,4.40625,4.71875,4.398438,4.71875,3.879898,9433600
1999-06-03T00:00:00Z,1999-06-03,4.6875,4.6875,4.4375,4.492188,3.693611,16194400
1999-06-04T00:00:00Z,1999-06-04,4.5,4.5625,4.421875,4.5,3.700035,9064800
1999-06-07T00:00:00Z,1999-06-07,4.515625,4.601563,4.414063,4.519531,3.716094,6792800
1999-06-08T00:00:00Z,1999-06-08,4.53125,4.570313,4.3125,4.414063,3.629377,13900800
1999-06-09T00:00:00Z,1999-06-09,4.453125,4.484375,4.203125,4.351563,3.577985,17744000
1999-06-10T00:00:00Z,1999-06-10,4.34375,4.5,4.3125,4.429688,3.642222,15331200
1999-06-11T00:00:00Z,1999-06-11,4.4375,4.546875,4.359375,4.375,3.597256,9403200
1999-06-14T00:00:00Z,1999-06-14,4.414063,4.5,4.367188,4.390625,3.610104,7445600
1999-06-15T00:00:00Z,1999-06-15,4.375,4.609375,4.359375,4.585938,3.770696,11410400
1999-06-16T00:00:00Z,1999-06-16,4.609375,4.703125,4.429688,4.671875,3.841355,14435200
1999-06-17T00:00:00Z,1999-06-17,4.632813,4.773438,4.546875,4.640625,3.815661,16051200
1999-06-18T00:00:00Z,1999-06-18,4.609375,4.640625,4.5625,4.617188,3.796391,11896000
1999-06-21T00:00:00Z,1999-06-21,4.617188,4.8125,4.609375,4.8125,3.956982,10937600
1999-06-22T00:00:00Z,1999-06-22,4.757813,4.8125,4.515625,4.515625,3.712883,8696000
1999-06-23T00:00:00Z,1999-06-23,4.554688,4.734375,4.515625,4.726563,3.886323,13156800
1999-06-24T00:00:00Z,1999-06-24,4.734375,4.757813,4.578125,4.59375,3.777119,13847200
1999-06-25T00:00:00Z,1999-06-25,4.59375,4.625,4.359375,4.4375,3.648646,14160000
1999-06-28T00:00:00Z,1999-06-28,4.46875,4.492188,4.179688,4.265625,3.507325,28239200
1999-06-29T00:00:00Z,1999-06-29,4.296875,4.539063,4.242188,4.539063,3.732154,19162400
1999-06-30T00:00:00Z,1999-06-30,4.53125,4.71875,4.4375,4.695313,3.860628,21953600
1999-07-01T00:00:00Z,1999-07-01,3.033203,3.375,2.929688,3.367188,2.768602,585508800
1999-07-02T00:00:00Z,1999-07-02,3.367188,3.546875,3.367188,3.445313,2.83284,139668800
1999-07-06T00:00:00Z,1999-07-06,3.484375,3.5,3.3125,3.320313,2.730062,55061600
1999-07-07T00:00:00Z,1999-07-07,3.265625,3.265625,3.101563,3.125,2.569469,83711200
1999-07-08T00:00:00Z,1999-07-08,3.132813,3.140625,3.046875,3.078125,2.530927,43104000
1999-07-09T00:00:00Z,1999-07-09,3.078125,3.244141,3.070313,3.132813,2.575893,32493600
1999-07-12T00:00:00Z,1999-07-12,3.203125,3.203125,3.132813,3.140625,2.582316,20899200
1999-07-13T00:00:00Z,1999-07-13,3.15625,3.226563,3.125,3.203125,2.633705,20240800
1999-07-14T00:00:00Z,1999-07-14,3.21875,3.320313,3.148438,3.3125,2.723637,22616800
1999-07-15T00:00:00Z,1999-07-15,3.359375,3.40625,3.203125,3.230469,2.656188,23366400
1999-07-16T00:00:00Z,1999-07-16,3.28125,3.335938,3.15625,3.171875,2.60801,19428800
1999-07-19T00:00:00Z,1999-07-19,3.21875,3.21875,3.109375,3.125,2.569469,25786400
1999-07-20T00:00:00Z,1999-07-20,3.125,3.179688,3.078125,3.109375,2.556622,17020800
1999-07-21T00:00:00Z,1999-07-21,3.125,3.164063,3.09375,3.15625,2.595164,20839200
1999-07-22T00:00:00Z,1999-07-22,3.148438,3.15625,2.976563,2.992188,2.460268,29379200
1999-07-23T00:00:00Z,1999-07-23,3.125,3.25,3.109375,3.234375,2.659401,39912000
1999-07-26T00:00:00Z,1999-07-26,3.226563,3.234375,3.078125,3.101563,2.550199,17649600
1999-07-27T00:00:00Z,1999-07-27,3.132813,3.148438,3.0625,3.117188,2.563045,19068000
1999-07-28T00:00:00Z,1999-07-28,3.109375,3.125,3.046875,3.070313,2.524503,9980000
1999-07-29T00:00:00Z,1999-07-29,3.0625,3.0625,2.96875,3.0,2.466689,12874400
1999-07-30T00:00:00Z,1999-07-30,3.0625,3.15625,2.898438,2.90625,2.389606,23625600
1999-08-02T00:00:00Z,1999-08-02,2.9375,2.953125,2.867188,2.867188,2.357487,17553600
1999-08-03T00:00:00Z,1999-08-03,2.898438,2.921875,2.804688,2.828125,2.32537,13664000
1999-08-04T00:00:00Z,1999-08-04,2.84375,2.84375,2.726563,2.734375,2.248285,17761600
1999-08-05T00:00:00Z,1999-08-05,2.75,2.765625,2.671875,2.757813,2.267557,16357600
1999-08-06T00:00:00Z,1999-08-06,2.757813,2.757813,2.617188,2.640625,2.171201,25339200
1999-08-09T00:00:00Z,1999-08-09,2.703125,2.703125,2.59375,2.601563,2.139083,16416000
1999-08-10T00:00:00Z,1999-08-10,2.601563,2.632813,2.484375,2.507813,2.061999,29923200
1999-08-11T00:00:00Z,1999-08-11,2.570313,2.695313,2.53125,2.695313,2.216168,36143200
1999-08-12T00:00:00Z,1999-08-12,2.742188,2.765625,2.570313,2.570313,2.113388,25706400
1999-08-13T00:00:00Z,1999-08-13,2.617188,2.65625,2.507813,2.585938,2.126236,25072000
1999-08-16T00:00:00Z,1999-08-16,2.640625,2.648438,2.53125,2.609375,2.145507,14850400
1999-08-17T00:00:00Z,1999-08-17,2.625,2.632813,2.507813,2.554688,2.100542,31247200
1999-08-18T00:00:00Z,1999-08-18,2.601563,2.664063,2.523438,2.578125,2.119812,22511200
1999-08-19T00:00:00Z,1999-08-19,2.585938,2.617188,2.546875,2.5625,2.106964,11396000
1999-08-20T00:00:00Z,1999-08-20,2.59375,2.609375,2.515625,2.5625,2.106964,12162400
1999-08-23T00:00:00Z,1999-08-23,2.59375,2.6875,2.578125,2.6875,2.209743,17406400
1999-08-24T00:00:00Z,1999-08-24,2.65625,2.796875,2.648438,2.71875,2.235439,34607200
1999-08-25T00:00:00Z,1999-08-25,2.742188,2.742188,2.630859,2.695313,2.216168,19861600
1999-08-26T00:00:00Z,1999-08-26,2.703125,2.75,2.679688,2.71875,2.235439,12321600
1999-08-27T00:00:00Z,1999-08-27,2.796875,3.03125,2.765625,2.96875,2.440995,52357600
1999-08-30T00:00:00Z,1999-08-30,2.984375,2.992188,2.765625,2.765625,2.273981,15308800
1999-08-31T00:00:00Z,1999-08-31,2.789063,2.875,2.765625,2.859375,2.351064,16379200
1999-09-01T00:00:00Z,1999-09-01,2.867188,2.921875,2.84375,2.882813,2.370336,12229600
1999-09-02T00:00:00Z,1999-09-02,2.875,2.875,2.78125,2.78125,2.286828,10054400
1999-09-03T00:00:00Z,1999-09-03,2.859375,2.90625,2.84375,2.90625,2.389606,13291200
1999-09-07T00:00:00Z,1999-09-07,2.90625,2.953125,2.875,2.875,2.363912,10167200
1999-09-08T00:00:00Z,1999-09-08,2.882813,2.890625,2.78125,2.78125,2.286828,8445600
1999-09-09T00:00:00Z,1999-09-09,2.789063,2.8125,2.6875,2.75,2.261132,15986400
1999-09-10T00:00:00Z,1999-09-10,2.78125,2.78125,2.685547,2.734375,2.248285,14844800
1999-09-13T00:00:00Z,1999-09-13,2.734375,2.796875,2.71875,2.75,2.261132,8329600
1999-09-14T00:00:00Z,1999-09-14,2.765625,2.859375,2.757813,2.835938,2.331793,9141600
1999-09-15T00:00:00Z,1999-09-15,2.875,2.875,2.71875,2.730469,2.245073,12156000
1999-09-16T00:00:00Z,1999-09-16,2.734375,2.742188,2.648438,2.671875,2.196897,9458400
1999-09-17T00:00:00Z,1999-09-17,2.75,2.859375,2.710938,2.75,2.261132,17914400
1999-09-20T00:00:00Z,1999-09-20,2.734375,2.734375,2.601563,2.632813,2.164778,20396000
1999-09-21T00:00:00Z,1999-09-21,2.617188,2.640625,2.554688,2.5625,2.106964,19104800
1999-09-22T00:00:00Z,1999-09-22,2.585938,2.765625,2.578125,2.625,2.158355,29932000
1999-09-23T00:00:00Z,1999-09-23,2.828125,2.992188,2.78125,2.875,2.363912,54956800
1999-09-24T00:00:00Z,1999-09-24,2.882813,2.992188,2.78125,2.984375,2.453843,27675200
1999-09-27T00:00:00Z,1999-09-27,2.984375,2.992188,2.851563,2.921875,2.402454,15695200
1999-09-28T00:00:00Z,1999-09-28,2.90625,3.296875,2.898438,3.25,2.672248,61310400
1999-09-29T00:00:00Z,1999-09-29,3.226563,3.320313,3.101563,3.117188,2.563045,31266400
1999-09-30T00:00:00Z,1999-09-30,3.140625,3.1875,3.054688,3.097656,2.546986,12521600
1999-10-01T00:00:00Z,1999-10-01,3.09375,3.09375,2.929688,2.996094,2.463479,19604000
1999-10-04T00:00:00Z,1999-10-04,3.0,3.015625,2.875,2.90625,2.389606,21992000
1999-10-05T00:00:00Z,1999-10-05,2.859375,2.914063,2.8125,2.820313,2.318946,19192800
1999-10-06T00:00:00Z,1999-10-06,2.8125,3.0,2.804688,3.0,2.466689,31149600
1999-10-07T00:00:00Z,1999-10-07,3.0625,3.070313,2.914063,2.945313,2.421725,22508000
1999-10-08T00:00:00Z,1999-10-08,3.007813,3.046875,2.875,3.015625,2.479538,24288000
1999-10-11T00:00:00Z,1999-10-11,3.007813,3.03125,2.90625,2.980469,2.450632,8793600
1999-10-12T00:00:00Z,1999-10-12,2.992188,3.0,2.90625,2.914063,2.39603,11710400
1999-10-13T00:00:00Z,1999-10-13,2.898438,2.960938,2.8125,2.824219,2.322158,14382400
1999-10-14T00:00:00Z,1999-10-14,2.828125,2.859375,2.734375,2.828125,2.32537,13168000
1999-10-15T00:00:00Z,1999-10-15,2.765625,2.828125,2.671875,2.75,2.261132,14258400
1999-10-18T00:00:00Z,1999-10-18,2.75,2.78125,2.6875,2.695313,2.216168,12656800
1999-10-19T00:00:00Z,1999-10-19,2.726563,2.75,2.6875,2.71875,2.235439,12396000
1999-10-20T00:00:00Z,1999-10-20,2.75,2.867188,2.710938,2.820313,2.318946,19017600
1999-10-21T00:00:00Z,1999-10-21,2.773438,2.9375,2.757813,2.9375,2.415302,19180000
1999-10-22T00:00:00Z,1999-10-22,2.96875,3.054688,2.875,2.921875,2.402454,20408800
1999-10-25T00:00:00Z,1999-10-25,2.945313,3.025391,2.90625,2.976563,2.44742,15472800
1999-10-26T00:00:00Z,1999-10-26,2.992188,3.0625,2.96875,3.054688,2.511656,20453600
1999-10-27T00:00:00Z,1999-10-27,3.054688,3.15625,3.007813,3.109375,2.556622,26791200
1999-10-28T00:00:00Z,1999-10-28,3.125,3.257813,3.117188,3.25,2.672248,30860000
1999-10-29T00:00:00Z,1999-10-29,3.273438,3.453125,3.234375,3.398438,2.794298,50058400
1999-11-01T00:00:00Z,1999-11-01,3.359375,3.515625,3.328125,3.382813,2.781451,27204000
1999-11-02T00:00:00Z,1999-11-02,3.414063,3.5,3.351563,3.382813,2.781451,20843200
1999-11-03T00:00:00Z,1999-11-03,3.40625,3.429688,3.28125,3.328125,2.736485,22158400
1999-11-04T00:00:00Z,1999-11-04,3.335938,3.375,3.234375,3.320313,2.730062,22279200
1999-11-05T00:00:00Z,1999-11-05,3.507813,3.671875,3.5,3.59375,2.95489,45765600
1999-11-08T00:00:00Z,1999-11-08,3.59375,3.648438,3.578125,3.617188,2.974161,22944800
1999-11-09T00:00:00Z,1999-11-09,3.609375,3.695313,3.515625,3.632813,2.987008,17508000
1999-11-10T00:00:00Z,1999-11-10,3.601563,3.65625,3.484375,3.539063,2.909924,10224800
1999-11-11T00:00:00Z,1999-11-11,3.554688,3.625,3.484375,3.539063,2.909924,11172000
1999-11-12T00:00:00Z,1999-11-12,3.539063,3.585938,3.492188,3.53125,2.903499,15735200
1999-11-15T00:00:00Z,1999-11-15,3.539063,3.539063,3.46875,3.523438,2.897076,13021600
1999-11-16T00:00:00Z,1999-11-16,3.523438,3.554688,3.414063,3.546875,2.916348,18130400
1999-11-17T00:00:00Z,1999-11-17,3.53125,3.632813,3.523438,3.609375,2.967737,14755200
1999-11-18T00:00:00Z,1999-11-18,3.65625,3.820313,3.625,3.765625,3.09621,33760000
1999-11-19T00:00:00Z,1999-11-19,3.882813,3.882813,3.515625,3.546875,2.916348,32416000
1999-11-22T00:00:00Z,1999-11-22,3.570313,3.59375,3.4375,3.46875,2.85211,12561600
1999-11-23T00:00:00Z,1999-11-23,3.507813,3.515625,3.296875,3.375,2.775028,25327200
1999-11-24T00:00:00Z,1999-11-24,3.359375,3.4375,3.25,3.4375,2.826416,15751200
1999-11-26T00:00:00Z,1999-11-26,3.429688,3.4375,3.320313,3.34375,2.749331,4386400
1999-11-29T00:00:00Z,1999-11-29,3.351563,3.40625,3.3125,3.335938,2.742908,15639200
1999-11-30T00:00:00Z,1999-11-30,3.335938,3.40625,3.296875,3.320313,2.730062,12448000
1999-12-01T00:00:00Z,1999-12-01,3.320313,3.390625,3.28125,3.320313,2.730062,11034400
1999-12-02T00:00:00Z,1999-12-02,3.335938,3.476563,3.328125,3.460938,2.845688,20796000
1999-12-03T00:00:00Z,1999-12-03,3.5625,3.640625,3.46875,3.476563,2.858536,22692000
1999-12-06T00:00:00Z,1999-12-06,3.4375,3.554688,3.34375,3.367188,2.768602,13568800
1999-12-07T00:00:00Z,1999-12-07,3.375,3.421875,3.34375,3.382813,2.781451,11990400
1999-12-08T00:00:00Z,1999-12-08,3.375,3.382813,3.140625,3.226563,2.652977,17665600
1999-12-09T00:00:00Z,1999-12-09,3.1875,3.21875,2.96875,3.007813,2.473114,32988800
1999-12-10T00:00:00Z,1999-12-10,3.054688,3.195313,3.0,3.164063,2.601588,21704800
1999-12-13T00:00:00Z,1999-12-13,3.164063,3.3125,3.109375,3.164063,2.601588,15261600
1999-12-14T00:00:00Z,1999-12-14,3.179688,3.203125,3.0625,3.09375,2.543774,18475200
1999-12-15T00:00:00Z,1999-12-15,3.09375,3.164063,3.085938,3.15625,2.595164,9096800
1999-12-16T00:00:00Z,1999-12-16,3.132813,3.171875,3.054688,3.15625,2.595164,15336800
1999-12-17T00:00:00Z,1999-12-17,3.34375,3.375,3.25,3.265625,2.685095,25403200
1999-12-20T00:00:00Z,1999-12-20,3.257813,3.320313,3.164063,3.25,2.672248,10308000
1999-12-21T00:00:00Z,1999-12-21,3.25,3.328125,3.070313,3.210938,2.64013,18798400
1999-12-22T00:00:00Z,1999-12-22,3.148438,3.234375,3.070313,3.1875,2.620859,15609600
1999-12-23T00:00:00Z,1999-12-23,3.195313,3.25,3.125,3.15625,2.595164,9007200
1999-12-27T00:00:00Z,1999-12-27,3.125,3.203125,3.0625,3.109375,2.556622,10276800
1999-12-28T00:00:00Z,1999-12-28,3.054688,3.15625,3.046875,3.148438,2.588741,10728000
1999-12-29T00:00:00Z,1999-12-29,3.101563,3.117188,3.046875,3.085938,2.537351,9412800
1999-12-30T00:00:00Z,1999-12-30,3.046875,3.101563,3.015625,3.015625,2.479538,12054400
1999-12-31T00:00:00Z,1999-12-31,3.015625,3.101563,2.96875,3.03125,2.492385,13036800
2000-01-03T00:00:00Z,2000-01-03,2.984375,3.085938,2.90625,3.082031,2.534138,24232000
2000-01-04T00:00:00Z,2000-01-04,3.007813,3.109375,2.96875,2.984375,2.453843,21564800
2000-01-05T00:00:00Z,2000-01-05,2.992188,3.078125,2.960938,3.023438,2.485962,28206400
2000-01-06T00:00:00Z,2000-01-06,3.0,3.203125,3.0,3.132813,2.575893,30825600
2000-01-07T00:00:00Z,2000-01-07,3.09375,3.125,3.03125,3.117188,2.563045,26044800
2000-01-10T00:00:00Z,2000-01-10,3.234375,3.34375,3.226563,3.25,2.672248,29031200
2000-01-11T00:00:00Z,2000-01-11,3.242188,3.257813,3.148438,3.15625,2.595164,19623200
2000-01-12T00:00:00Z,2000-01-12,3.171875,3.21875,3.09375,3.164063,2.601588,17745600
2000-01-13T00:00:00Z,2000-01-13,3.171875,3.40625,3.171875,3.390625,2.787874,21556000
2000-01-14T00:00:00Z,2000-01-14,3.398438,3.445313,3.289063,3.304688,2.717214,22196800
2000-01-18T00:00:00Z,2000-01-18,3.273438,3.328125,3.164063,3.257813,2.678672,10513600
2000-01-19T00:00:00Z,2000-01-19,3.257813,3.328125,3.179688,3.1875,2.620859,15800800
2000-01-20T00:00:00Z,2000-01-20,3.195313,3.21875,3.070313,3.132813,2.575893,18167200
2000-01-21T00:00:00Z,2000-01-21,3.164063,3.171875,3.09375,3.121094,2.566257,11176000
2000-01-24T00:00:00Z,2000-01-24,3.125,3.195313,2.890625,3.070313,2.524503,31140000
2000-01-25T00:00:00Z,2000-01-25,3.039063,3.375,2.976563,3.25,2.672248,47650400
2000-01-26T00:00:00Z,2000-01-26,3.367188,3.671875,3.34375,3.625,2.980584,75863200
2000-01-27T00:00:00Z,2000-01-27,3.609375,3.640625,3.539063,3.609375,2.967737,37517600
2000-01-28T00:00:00Z,2000-01-28,3.625,3.773438,3.617188,3.726563,3.064092,60170400
2000-01-31T00:00:00Z,2000-01-31,3.742188,4.0,3.734375,4.0,3.288919,51054400
2000-02-01T00:00:00Z,2000-02-01,3.96875,4.046875,3.929688,4.039063,3.321039,30592000
2000-02-02T00:00:00Z,2000-02-02,4.03125,4.0625,3.859375,3.976563,3.26965,20413600
2000-02-03T00:00:00Z,2000-02-03,3.984375,4.0,3.796875,3.929688,3.231108,20513600
2000-02-04T00:00:00Z,2000-02-04,4.0625,4.34375,3.9375,4.296875,3.533019,51308800
2000-02-07T00:00:00Z,2000-02-07,4.289063,4.3125,4.171875,4.28125,3.520172,19449600
2000-02-08T00:00:00Z,2000-02-08,4.28125,4.375,4.257813,4.375,3.597256,21536000
2000-02-09T00:00:00Z,2000-02-09,4.351563,4.359375,4.257813,4.3125,3.545867,17676000
2000-02-10T00:00:00Z,2000-02-10,4.3125,4.335938,3.945313,4.0,3.288919,24207200
2000-02-11T00:00:00Z,2000-02-11,3.984375,4.1875,3.984375,4.109375,3.378851,19193600
2000-02-14T00:00:00Z,2000-02-14,4.171875,4.351563,4.109375,4.242188,3.488054,20843200
2000-02-15T00:00:00Z,2000-02-15,4.242188,4.359375,4.046875,4.328125,3.558713,16425600
2000-02-16T00:00:00Z,2000-02-16,4.328125,4.335938,4.265625,4.273438,3.513749,16617600
2000-02-17T00:00:00Z,2000-02-17,4.296875,4.34375,4.25,4.328125,3.558713,11840800
2000-02-18T00:00:00Z,2000-02-18,4.320313,4.375,4.0625,4.140625,3.404547,17745600
2000-02-22T00:00:00Z,2000-02-22,4.109375,4.210938,4.039063,4.148438,3.410971,13170400
2000-02-23T00:00:00Z,2000-02-23,4.117188,4.382813,4.09375,4.359375,3.584409,18372800
